frame id, time, X, Y, Z
67198, 7.452712, 1, 0.09371459, 1.111642, -9.079003
67199, 7.45775, 0, -0.1260586, 1.11826, -9.071613
67199, 7.45775, 1, 0.09339803, 1.111583, -9.078628
67199, 7.46273, 0, -0.1260604, 1.119429, -9.071761
67199, 7.46273, 1, 0.09322593, 1.111427, -9.07844
67199, 7.467806, 0, -0.126062, 1.120491, -9.071896
67199, 7.467806, 1, 0.09306957, 1.111285, -9.078269
67200, 7.472528, 0, -0.1259514, 1.121036, -9.071918
67200, 7.472528, 1, 0.0931395, 1.110697, -9.078387
67200, 7.477763, 0, -0.1259055, 1.121933, -9.072013
67200, 7.477763, 1, 0.09307124, 1.110358, -9.078331
67200, 7.482812, 0, -0.1258575, 1.12287, -9.072111
67200, 7.482812, 1, 0.09299999, 1.110004, -9.078272
67201, 7.487472, 0, -0.1265678, 1.123478, -9.072112
67201, 7.487472, 1, 0.09308176, 1.1095, -9.078367
67201, 7.492798, 0, -0.1268743, 1.124326, -9.072171
67201, 7.492798, 1, 0.09307761, 1.10905, -9.078377
67201, 7.497767, 0, -0.1271641, 1.125129, -9.072227
67201, 7.497767, 1, 0.09307368, 1.108624, -9.078386
67202, 7.503475, 0, -0.1274918, 1.126008, -9.072227
67202, 7.503475, 1, 0.09410365, 1.10765, -9.077946
67202, 7.508849, 0, -0.127781, 1.126796, -9.072255
67202, 7.508849, 1, 0.09456274, 1.107004, -9.077753
67202, 7.514696, 0, -0.1281121, 1.127698, -9.072288
67202, 7.514696, 1, 0.09508818, 1.106265, -9.077533
67203, 7.519296, 0, -0.1283085, 1.127778, -9.072106
67203, 7.519296, 1, 0.09581628, 1.106333, -9.077312
67203, 7.524167, 0, -0.1285836, 1.12833, -9.072045
67203, 7.524167, 1, 0.09643407, 1.105939, -9.077089
67203, 7.529875, 0, -0.1288654, 1.128895, -9.071983
67203, 7.529875, 1, 0.09706679, 1.105535, -9.076862
67204, 7.535509, 0, -0.1289042, 1.129046, -9.072075
67204, 7.535509, 1, 0.098423, 1.1061, -9.076797
67204, 7.540253, 0, -0.1290771, 1.129419, -9.072073
67204, 7.540253, 1, 0.09927143, 1.106078, -9.076646
67204, 7.545918, 0, -0.1292646, 1.129824, -9.072071
67204, 7.545918, 1, 0.1001916, 1.106054, -9.076482
67205, 7.551505, 0, -0.1293628, 1.130035, -9.072167
67205, 7.551505, 1, 0.1022943, 1.106312, -9.077173
67205, 7.557686, 0, -0.1295514, 1.130442, -9.072216
67205, 7.557686, 1, 0.1040593, 1.106427, -9.077411
67205, 7.563927, 0, -0.129732, 1.130832, -9.072263
67205, 7.563927, 1, 0.1057503, 1.106538, -9.077639
67206, 7.570514, 0, -0.1296748, 1.131052, -9.072207
67206, 7.570514, 1, 0.1086258, 1.107745, -9.077564
67206, 7.577735, 0, -0.1297714, 1.131409, -9.072214
67206, 7.577735, 1, 0.1110139, 1.108345, -9.077684
67207, 7.583175, 0, -0.129797, 1.131727, -9.072106
67207, 7.583175, 1, 0.1117227, 1.109718, -9.077194
67207, 7.588277, 0, -0.1298398, 1.131974, -9.072066
67207, 7.588277, 1, 0.1128129, 1.11047, -9.077039
67207, 7.594355, 0, -0.1298962, 1.1323, -9.072013
67207, 7.594355, 1, 0.114247, 1.111459, -9.076835
67208, 7.600082, 0, -0.1298807, 1.132198, -9.071926
67208, 7.600082, 1, 0.1170637, 1.111047, -9.077171
67208, 7.605158, 0, -0.1298995, 1.132302, -9.07187
67208, 7.605158, 1, 0.1187686, 1.111322, -9.07721
67208, 7.611809, 0, -0.1299246, 1.13244, -9.071795
67208, 7.611809, 1, 0.1210551, 1.11169, -9.077263
67209, 7.616734, 0, -0.1298866, 1.13223, -9.071656
67209, 7.616734, 1, 0.1240054, 1.112211, -9.077073
67209, 7.622688, 0, -0.1298818, 1.132203, -9.07154
67209, 7.622688, 1, 0.1268885, 1.1127, -9.077006
67209, 7.629748, 0, -0.129877, 1.132176, -9.071423
67209, 7.629748, 1, 0.1297756, 1.113189, -9.07694
67210, 7.635408, 0, -0.1300533, 1.132307, -9.071367
67210, 7.635408, 1, 0.1326746, 1.113355, -9.076799
67210, 7.641778, 0, -0.13013, 1.132349, -9.071267
67210, 7.641778, 1, 0.1358392, 1.113744, -9.076694
67211, 7.64868, 0, -0.1302773, 1.132365, -9.070993
67211, 7.64868, 1, 0.1394165, 1.113532, -9.076307
67211, 7.654644, 0, -0.1303819, 1.132389, -9.070815
67211, 7.654644, 1, 0.1424446, 1.113568, -9.076068
67211, 7.661454, 0, -0.1305081, 1.132418, -9.0706
67211, 7.661454, 1, 0.1460993, 1.113613, -9.07578
67212, 7.666906, 0, -0.1306132, 1.132536, -9.070365
67212, 7.666906, 1, 0.1496189, 1.113549, -9.074967
67212, 7.672429, 0, -0.1307123, 1.132595, -9.070174
67212, 7.672429, 1, 0.152676, 1.113545, -9.074517
67212, 7.678319, 0, -0.1308248, 1.132663, -9.069958
67212, 7.678319, 1, 0.1561445, 1.11354, -9.074006
67213, 7.684212, 0, -0.1309844, 1.132681, -9.070044
67213, 7.684212, 1, 0.1598559, 1.112746, -9.073476
67213, 7.689953, 0, -0.1311056, 1.132723, -9.069963
67213, 7.689953, 1, 0.1631177, 1.112432, -9.073002
67213, 7.695199, 0, -0.1312211, 1.132763, -9.069887
67213, 7.695199, 1, 0.16623, 1.112133, -9.07255
67214, 7.701854, 0, -0.131442, 1.132734, -9.069772
67214, 7.701854, 1, 0.1718596, 1.111209, -9.071652
67214, 7.707189, 0, -0.1315771, 1.132744, -9.069694
67214, 7.707189, 1, 0.1753864, 1.110735, -9.071112
67214, 7.712504, 0, -0.1317224, 1.132755, -9.069609
67214, 7.712504, 1, 0.1791773, 1.110225, -9.070531
67215, 7.723773, 0, -0.1317453, 1.133052, -9.069608
67215, 7.723773, 1, 0.1888578, 1.108412, -9.06892
67216, 7.736223, 0, -0.1321765, 1.133281, -9.069342
67216, 7.736223, 1, 0.1991205, 1.105989, -9.06742
67216, 7.742568, 0, -0.1323958, 1.133405, -9.069208
67216, 7.742568, 1, 0.2047149, 1.104706, -9.066593
67217, 7.748105, 0, -0.1325599, 1.133431, -9.069097
67217, 7.748105, 1, 0.2074606, 1.104526, -9.066712
67217, 7.753055, 0, -0.1327156, 1.133481, -9.068995
67217, 7.753055, 1, 0.2106124, 1.10406, -9.066546
67217, 7.759142, 0, -0.1329127, 1.133544, -9.068867
67217, 7.759142, 1, 0.2145998, 1.103471, -9.066336
67218, 7.764412, 0, -0.1328906, 1.133325, -9.068732
67218, 7.764412, 1, 0.2213136, 1.100267, -9.064162
67218, 7.769139, 0, -0.1329632, 1.133265, -9.068627
67218, 7.769139, 1, 0.2255628, 1.098781, -9.063232
67218, 7.774683, 0, -0.1330507, 1.133194, -9.068501
67218, 7.774683, 1, 0.2306744, 1.096993, -9.062113
67219, 7.779319, 0, -0.1330383, 1.133143, -9.068557
67219, 7.779319, 1, 0.2374258, 1.097219, -9.059153
67219, 7.783876, 0, -0.1330737, 1.133088, -9.068521
67219, 7.783876, 1, 0.2426645, 1.096485, -9.057377
67219, 7.7892, 0, -0.133114, 1.133026, -9.068481
67219, 7.7892, 1, 0.2486339, 1.095649, -9.055352
67220, 7.7946, 0, -0.1333587, 1.133072, -9.068516
67220, 7.7946, 1, 0.2535448, 1.092502, -9.056085
67220, 7.799454, 0, -0.1334815, 1.133061, -9.06851
67220, 7.799454, 1, 0.2585433, 1.090765, -9.0554
67220, 7.805262, 0, -0.1336373, 1.133047, -9.068503
67220, 7.805262, 1, 0.2648802, 1.088564, -9.054532
67221, 7.811386, 0, -0.1337203, 1.133042, -9.068203
67221, 7.811386, 1, 0.2676052, 1.084761, -9.056646
67221, 7.816084, 0, -0.1338218, 1.133034, -9.068091
67221, 7.816084, 1, 0.2714997, 1.082369, -9.057016
67221, 7.821124, 0, -0.1339321, 1.133026, -9.067969
67221, 7.821124, 1, 0.2757305, 1.079772, -9.057419
67222, 7.827025, 0, -0.1341641, 1.132994, -9.068005
67222, 7.827025, 1, 0.2798091, 1.077911, -9.060561
67222, 7.831596, 0, -0.134305, 1.132977, -9.067966
67222, 7.831596, 1, 0.2832904, 1.076031, -9.061993
67222, 7.836029, 0, -0.1344447, 1.132961, -9.067926
67222, 7.836029, 1, 0.2867402, 1.074168, -9.063412
67223, 7.84165, 0, -0.13464, 1.132895, -9.06788
67223, 7.84165, 1, 0.2850749, 1.064832, -9.07213
67223, 7.846849, 0, -0.1347969, 1.13286, -9.067839
67223, 7.846849, 1, 0.2863188, 1.060008, -9.076457
67223, 7.851976, 0, -0.1349547, 1.132824, -9.067799
67223, 7.851976, 1, 0.2875694, 1.055157, -9.080808
67224, 7.8575, 0, -0.1351656, 1.132814, -9.067464
67224, 7.8575, 1, 0.2877677, 1.053163, -9.079602
67224, 7.863094, 0, -0.1353747, 1.132786, -9.067267
67224, 7.863094, 1, 0.2886772, 1.049013, -9.081803
67224, 7.868542, 0, -0.135543, 1.132764, -9.067109
67224, 7.868542, 1, 0.2894091, 1.045674, -9.083575
67225, 7.874032, 0, -0.1356129, 1.132642, -9.066961
67225, 7.880489, 0, -0.1357864, 1.132561, -9.066756
67226, 7.885948, 0, -0.1358382, 1.132519, -9.066301
67226, 7.890749, 0, -0.1359152, 1.132473, -9.065994
67226, 7.895791, 0, -0.1359979, 1.132424, -9.065664
67227, 7.900497, 0, -0.1360204, 1.132289, -9.06535
67227, 7.905377, 0, -0.1360646, 1.132193, -9.065044
67227, 7.910944, 0, -0.1361177, 1.132078, -9.064678
67228, 7.916225, 0, -0.1363197, 1.132048, -9.064329
67228, 7.923793, 0, -0.1365172, 1.131953, -9.063821
67229, 7.932439, 0, -0.1368828, 1.13187, -9.063193
67229, 7.937553, 0, -0.1370912, 1.131816, -9.062813
67229, 7.943358, 0, -0.1373337, 1.131752, -9.06237
67230, 7.947985, 0, -0.1376269, 1.131638, -9.061712
67230, 7.952744, 0, -0.1378731, 1.131556, -9.061207
67230, 7.957855, 0, -0.1381375, 1.131469, -9.060663
67231, 7.962499, 0, -0.1381015, 1.131129, -9.060211
67231, 7.967547, 0, -0.1382025, 1.130912, -9.059728
67231, 7.972137, 0, -0.1382995, 1.130703, -9.059262
67232, 7.977624, 0, -0.1387947, 1.130477, -9.058254
67232, 7.982714, 0, -0.1391243, 1.130254, -9.057466
67232, 7.98757, 0, -0.1394249, 1.13005, -9.056746
67233, 7.993121, 0, -0.1400308, 1.130029, -9.055411
67233, 7.998071, 0, -0.1404289, 1.129927, -9.054508
67233, 8.003084, 0, -0.1408733, 1.129814, -9.053499
67234, 8.008851, 0, -0.1417265, 1.129414, -9.051966
67234, 8.01479, 0, -0.1424429, 1.129129, -9.050567
67234, 8.020119, 0, -0.1431091, 1.128864, -9.049266
67235, 8.025488, 0, -0.1427936, 1.128202, -9.049244
67235, 8.029891, 0, -0.1429692, 1.127843, -9.048666
67235, 8.035059, 0, -0.1431773, 1.127417, -9.047981
67236, 8.039547, 0, -0.1444285, 1.127147, -9.04693
67236, 8.044985, 0, -0.145208, 1.12673, -9.045942
67236, 8.050312, 0, -0.1459442, 1.126336, -9.04501
67237, 8.055068, 0, -0.1468376, 1.125725, -9.04424
67237, 8.06048, 0, -0.1477511, 1.125166, -9.043273
67237, 8.065308, 0, -0.1485055, 1.124705, -9.042475
67238, 8.070033, 0, -0.14924, 1.123877, -9.041396
67238, 8.075323, 0, -0.1500904, 1.12314, -9.040324
67238, 8.080887, 0, -0.1504998, 1.122834, -9.039677
67239, 8.085608, 0, -0.1508687, 1.122549, -9.039115
67239, 8.090975, 0, -0.1513154, 1.122204, -9.038436
67239, 8.096106, 0, -0.1522672, 1.121597, -9.037849
67240, 8.100433, 0, -0.1529635, 1.121136, -9.037313
67240, 8.106269, 0, -0.1538486, 1.120551, -9.036632
67241, 8.112393, 0, -0.1547662, 1.119741, -9.036059
67241, 8.116943, 0, -0.155442, 1.119191, -9.035607
67241, 8.122746, 0, -0.1563825, 1.118426, -9.034977
67242, 8.130006, 0, -0.156501, 1.117995, -9.034695
67242, 8.134482, 0, -0.1567944, 1.117631, -9.034422
67242, 8.140135, 0, -0.1572314, 1.117089, -9.034016
67243, 8.145686, 0, -0.1581029, 1.116492, -9.033831
67243, 8.15072, 0, -0.1586659, 1.115996, -9.033569
67243, 8.155789, 0, -0.159235, 1.115494, -9.033304
67244, 8.160686, 0, -0.1594622, 1.115079, -9.032994
67244, 8.165586, 0, -0.1598589, 1.114639, -9.032724
67244, 8.170224, 0, -0.1602528, 1.114202, -9.032455
67245, 8.175586, 0, -0.1608067, 1.113797, -9.03208
67245, 8.181037, 0, -0.1613576, 1.113312, -9.031705
67245, 8.186297, 0, -0.1612511, 1.113475, -9.031691
67246, 8.190986, 0, -0.1613457, 1.113436, -9.031572
67246, 8.196008, 0, -0.1614453, 1.113395, -9.031447
67247, 8.201135, 0, -0.1617214, 1.113337, -9.031273
67247, 8.206181, 0, -0.1619304, 1.113288, -9.031127
67247, 8.21104, 0, -0.1621412, 1.113239, -9.030979
67248, 8.215943, 0, -0.162226, 1.113127, -9.030875
67248, 8.221003, 0, -0.1623663, 1.113032, -9.030746
67248, 8.226792, 0, -0.1625185, 1.112929, -9.030607
67249, 8.231668, 0, -0.1625647, 1.112971, -9.030543
67249, 8.236265, 0, -0.1626445, 1.112955, -9.030459
67249, 8.241713, 0, -0.162746, 1.112935, -9.030353
67250, 8.247033, 0, -0.1626668, 1.112999, -9.030423
67250, 8.251368, 0, -0.1626612, 1.113024, -9.030422
67250, 8.255691, 0, -0.1626557, 1.113049, -9.030422
67250, 8.261129, 0, -0.1626485, 1.113082, -9.030421
67251, 8.265819, 0, -0.1623613, 1.113241, -9.030399
67251, 8.269937, 0, -0.1622509, 1.113315, -9.030391
67251, 8.275376, 0, -0.1621067, 1.113412, -9.030379
67252, 8.280828, 0, -0.1619054, 1.113681, -9.030353
67252, 8.285337, 0, -0.161771, 1.113821, -9.030338
67252, 8.289932, 0, -0.1616263, 1.113972, -9.030322
67253, 8.295725, 0, -0.161698, 1.114344, -9.03034
67253, 8.30043, 0, -0.1616621, 1.114592, -9.030341
67253, 8.305683, 0, -0.1616269, 1.114836, -9.030342
67254, 8.311311, 0, -0.1615721, 1.114874, -9.030292
67254, 8.315697, 0, -0.1615342, 1.114986, -9.03027
67254, 8.320542, 0, -0.1614908, 1.115114, -9.030245
67255, 8.32759, 0, -0.1615036, 1.115233, -9.030003
67255, 8.332811, 0, -0.1614949, 1.115332, -9.029881
67255, 8.337975, 0, -0.1614861, 1.115434, -9.029756
67256, 8.343806, 0, -0.1620197, 1.116621, -9.029972
67256, 8.349302, 0, -0.162231, 1.117149, -9.030001
67257, 8.354625, 0, -0.162237, 1.117169, -9.028962
67257, 8.359597, 0, -0.1623113, 1.117358, -9.028343
67257, 8.364667, 0, -0.1623911, 1.117561, -9.027678
67258, 8.369425, 0, -0.1618927, 1.117181, -9.027717
67258, 8.374651, 0, -0.1616055, 1.117025, -9.027449
67258, 8.379002, 0, -0.1613637, 1.116893, -9.027223
67259, 8.384197, 0, -0.1604556, 1.115494, -9.026839
67259, 8.389037, 0, -0.1598414, 1.114618, -9.026544
67259, 8.394629, 0, -0.1590671, 1.113513, -9.026171
67260, 8.400386, 0, -0.1587777, 1.111245, -9.026428
67260, 8.4051, 0, -0.1584082, 1.109797, -9.026447
67260, 8.411001, 0, -0.1579191, 1.107881, -9.026472
67261, 8.416237, 0, -0.1582396, 1.107405, -9.027793
67261, 8.420396, 0, -0.1582167, 1.106542, -9.028391
67261, 8.42663, 0, -0.1581848, 1.105335, -9.029227
67262, 8.432765, 0, -0.1582162, 1.104953, -9.02979
67262, 8.436469, 0, -0.1582193, 1.1045, -9.030212
67262, 8.441405, 0, -0.1582235, 1.103886, -9.030784
67263, 8.448385, 0, -0.1594669, 1.1046, -9.030723
67263, 8.454811, 0, -0.1601597, 1.104681, -9.030984
67264, 8.461979, 0, -0.1613615, 1.104956, -9.030902
67264, 8.467756, 0, -0.1621959, 1.105127, -9.030923
67264, 8.473822, 0, -0.1630969, 1.105313, -9.030946
67265, 8.479909, 0, -0.1641722, 1.105182, -9.030159
67265, 8.486172, 0, -0.1652214, 1.105186, -9.029696
67266, 8.493222, 0, -0.1662025, 1.105018, -9.029233
67266, 8.49809, 0, -0.1668886, 1.104941, -9.028916
67266, 8.504041, 0, -0.1677804, 1.10484, -9.028504
67267, 8.509808, 0, -0.1685793, 1.103932, -9.027149
67267, 8.514844, 0, -0.1693024, 1.103523, -9.02642
67268, 8.520998, 0, -0.1703593, 1.102698, -9.025332
67268, 8.52893, 0, -0.1716141, 1.101796, -9.02405
67268, 8.534045, 0, -0.1724587, 1.101189, -9.023186
67269, 8.539409, 0, -0.1736762, 1.100319, -9.022363
67269, 8.545959, 0, -0.1749758, 1.099387, -9.021291
67270, 8.552495, 0, -0.1762244, 1.098931, -9.021181
67270, 8.558857, 0, -0.1775215, 1.098342, -9.020826
67270, 8.564934, 0, -0.1787682, 1.097776, -9.020485
67271, 8.570816, 0, -0.1790137, 1.097418, -9.020182
67271, 8.57728, 0, -0.179714, 1.096953, -9.019849
67271, 8.58357, 0, -0.1804397, 1.096471, -9.019505
67272, 8.590579, 0, -0.1819286, 1.095815, -9.018394
67272, 8.598741, 0, -0.1832138, 1.095136, -9.017573
67273, 8.604531, 0, -0.1837576, 1.093697, -9.017148
67273, 8.611722, 0, -0.1845779, 1.092728, -9.016587
67273, 8.618314, 0, -0.1853804, 1.091781, -9.01604
67274, 8.625759, 0, -0.1862363, 1.090654, -9.014916
67274, 8.634289, 0, -0.1872067, 1.089454, -9.014003
67275, 8.641494, 0, -0.1885022, 1.088768, -9.012973
67275, 8.647988, 0, -0.1894172, 1.088021, -9.012191
67275, 8.65536, 0, -0.1905343, 1.08711, -9.011237
67276, 8.662892, 0, -0.1909827, 1.087034, -9.009976
67276, 8.66817, 0, -0.1915378, 1.086655, -9.00928
67276, 8.675315, 0, -0.1923532, 1.086097, -9.008257
67277, 8.682556, 0, -0.1941626, 1.085002, -9.005177
67277, 8.689932, 0, -0.1952947, 1.084277, -9.003477
67278, 8.69766, 0, -0.195709, 1.084267, -9.002791
67278, 8.703033, 0, -0.1963261, 1.083959, -9.001842
67278, 8.709414, 0, -0.1970052, 1.08362, -9.000799
67279, 8.716054, 0, -0.1974607, 1.083108, -9.000516
67279, 8.722286, 0, -0.1980472, 1.082705, -8.999777
67279, 8.731284, 0, -0.198873, 1.082137, -8.998735
67280, 8.750689, 0, -0.1999964, 1.08147, -8.996986
67281, 8.763651, 0, -0.2008698, 1.080963, -8.996996
67282, 8.778993, 0, -0.2016063, 1.08059, -8.99632
67282, 8.786046, 0, -0.2020105, 1.080365, -8.995976
67283, 8.792102, 0, -0.2024671, 1.080204, -8.995817
67283, 8.801095, 0, -0.2030541, 1.079927, -8.99544
67284, 8.808805, 0, -0.2036245, 1.079648, -8.994988
67284, 8.816201, 0, -0.2041155, 1.079385, -8.994551
67285, 8.824157, 0, -0.2046325, 1.079106, -8.99408
67286, 8.83254, 0, -0.2052529, 1.078863, -8.993591
67286, 8.839122, 0, -0.2057593, 1.078669, -8.993195
67286, 8.84481, 0, -0.2062187, 1.078493, -8.992836
67287, 8.851379, 0, -0.2065227, 1.078703, -8.99257
67287, 8.856913, 0, -0.2068655, 1.07872, -8.99229
67287, 8.862739, 0, -0.207235, 1.07874, -8.991986
67288, 8.867986, 0, -0.2074969, 1.07876, -8.992123
67288, 8.874666, 0, -0.2078998, 1.078784, -8.99196
67288, 8.881289, 0, -0.2083144, 1.078809, -8.991791
67289, 8.887105, 0, -0.2091495, 1.078756, -8.991678
67289, 8.892754, 0, -0.2096767, 1.078751, -8.991546
67289, 8.898215, 0, -0.2101744, 1.078746, -8.99142
67290, 8.904034, 0, -0.2105808, 1.078583, -8.991217
67290, 8.9087, 0, -0.2109599, 1.078536, -8.991094
67290, 8.914171, 0, -0.2114141, 1.07848, -8.990946
67291, 8.919446, 0, -0.212433, 1.078498, -8.990629
67291, 8.923959, 0, -0.2130207, 1.078474, -8.990442
67291, 8.929672, 0, -0.2137268, 1.078446, -8.990219
67292, 8.934858, 0, -0.214207, 1.078195, -8.989882
67292, 8.940114, 0, -0.2147796, 1.078038, -8.989594
67292, 8.946434, 0, -0.2154319, 1.07786, -8.989266
67293, 8.952927, 0, -0.2161086, 1.077793, -8.988834
67293, 8.959732, 0, -0.2168316, 1.077659, -8.98842
67294, 8.965373, 0, -0.2176005, 1.077562, -8.988283
67294, 8.970314, 0, -0.2181781, 1.077476, -8.988094
67294, 8.976115, 0, -0.2189056, 1.077368, -8.987857
67295, 8.983089, 0, -0.2199476, 1.077001, -8.987714
67295, 8.988407, 0, -0.2207038, 1.076783, -8.987565
67295, 8.994807, 0, -0.2215836, 1.076529, -8.987392
67296, 9.00184, 0, -0.2225163, 1.076154, -8.987355
67296, 9.008417, 0, -0.2234326, 1.075835, -8.98725
67297, 9.015372, 0, -0.2242678, 1.075279, -8.987096
67297, 9.020302, 0, -0.224963, 1.07488, -8.986981
67297, 9.025872, 0, -0.2256563, 1.074482, -8.986867
67298, 9.031831, 0, -0.2262275, 1.074076, -8.986563
67298, 9.03714, 0, -0.226807, 1.073702, -8.986357
67298, 9.043078, 0, -0.2275036, 1.073253, -8.98611
67299, 9.049832, 0, -0.228114, 1.073123, -8.985709
67299, 9.055857, 0, -0.2287119, 1.072871, -8.985403
67300, 9.063316, 0, -0.229451, 1.072491, -8.984916
67300, 9.069235, 0, -0.2300136, 1.072217, -8.984568
67300, 9.074709, 0, -0.230579, 1.071941, -8.984219
67301, 9.081003, 0, -0.2312551, 1.071475, -8.983891
67301, 9.088445, 0, -0.2319954, 1.071032, -8.983487
67302, 9.095371, 0, -0.2330396, 1.070972, -8.983438
67302, 9.100471, 0, -0.2337504, 1.070808, -8.983292
67302, 9.105193, 0, -0.234175, 1.070663, -8.983103
67303, 9.110006, 0, -0.2346847, 1.070508, -8.982915
67303, 9.115458, 0, -0.2352502, 1.070335, -8.982706
67303, 9.120068, 0, -0.2358717, 1.070076, -8.982345
67304, 9.124959, 0, -0.2364205, 1.06986, -8.982051
67304, 9.130649, 0, -0.2370994, 1.069593, -8.981688
67305, 9.135386, 0, -0.2375653, 1.069279, -8.9814
67305, 9.139427, 0, -0.2380033, 1.069037, -8.981147
67305, 9.146401, 0, -0.2387807, 1.068607, -8.980696
67305, 9.150898, 0, -0.2392414, 1.068352, -8.980428
67306, 9.155334, 0, -0.2397146, 1.06808, -8.980388
67306, 9.160899, 0, -0.2404067, 1.067693, -8.980103
67307, 9.166583, 0, -0.2407439, 1.067507, -8.980046
67307, 9.17143, 0, -0.2411592, 1.067276, -8.979922
67307, 9.177138, 0, -0.2416704, 1.066992, -8.97977
67308, 9.182073, 0, -0.242163, 1.066692, -8.979506
67308, 9.186354, 0, -0.2425556, 1.066461, -8.979332
67308, 9.190578, 0, -0.2429522, 1.066228, -8.979156
67309, 9.196832, 0, -0.2437205, 1.065844, -8.97893
67309, 9.201572, 0, -0.2442488, 1.065572, -8.978762
67309, 9.206398, 0, -0.2447846, 1.065297, -8.97859
67309, 9.211779, 0, -0.2458645, 1.065104, -8.978552
67310, 9.216029, 0, -0.2466335, 1.064929, -8.978493
67310, 9.22039, 0, -0.2474641, 1.06474, -8.978429
67311, 9.226774, 0, -0.2488398, 1.064377, -8.978639
67311, 9.231019, 0, -0.2496996, 1.064154, -8.978746
67311, 9.235249, 0, -0.2506049, 1.063919, -8.97886
67311, 9.239978, 0, -0.2516161, 1.063656, -8.978988
67312, 9.245442, 0, -0.2530037, 1.063513, -8.979417
67312, 9.250093, 0, -0.2540286, 1.063326, -8.97964
67312, 9.255607, 0, -0.255271, 1.0631, -8.97991
67313, 9.261658, 0, -0.257234, 1.063155, -8.980046
67313, 9.267004, 0, -0.2585479, 1.063072, -8.980221
67313, 9.272677, 0, -0.2600535, 1.062977, -8.980422
67314, 9.279233, 0, -0.2614689, 1.062807, -8.980997
67314, 9.284235, 0, -0.2627528, 1.062695, -8.981315
67314, 9.290123, 0, -0.2641504, 1.062574, -8.98166
67315, 9.295342, 0, -0.2655964, 1.063121, -8.982653
67315, 9.302541, 0, -0.2674658, 1.063313, -8.98345
67316, 9.30767, 0, -0.2688639, 1.063549, -8.984523
67316, 9.313102, 0, -0.2703286, 1.063762, -8.985473
67316, 9.318616, 0, -0.2718546, 1.063985, -8.986462
67317, 9.323277, 0, -0.2729817, 1.064359, -8.987748
67317, 9.329385, 0, -0.2744986, 1.064724, -8.989111
67317, 9.334715, 0, -0.2758521, 1.06505, -8.990328
67318, 9.339535, 0, -0.2770588, 1.06553, -8.991608
67318, 9.344523, 0, -0.2783784, 1.065943, -8.992891
67318, 9.351135, 0, -0.2801003, 1.066482, -8.994566
67319, 9.356079, 0, -0.280734, 1.066722, -8.996398
67319, 9.361192, 0, -0.2818647, 1.067097, -8.99812
67319, 9.366419, 0, -0.2828668, 1.06743, -8.999646
